"source","target","vol","no","timeset"
"2992","3475","7","22","1985-12-19T00:00:00"
"2992","3476","7","22","1985-12-19T00:00:00"
"2992","3477","7","22","1985-12-19T00:00:00"
"2992","3478","7","22","1985-12-19T00:00:00"
"1139","3479","7","22","1985-12-19T00:00:00"
"375","1393","7","22","1985-12-19T00:00:00"
"3470","3480","7","22","1985-12-19T00:00:00"
"3481","3482","8","1","1986-01-23T00:00:00"
"3481","3483","8","1","1986-01-23T00:00:00"
"85","29","8","1","1986-01-23T00:00:00"
"756","85","8","1","1986-01-23T00:00:00"
"756","864","8","1","1986-01-23T00:00:00"
"756","3484","8","1","1986-01-23T00:00:00"
"756","3485","8","1","1986-01-23T00:00:00"
"756","3486","8","1","1986-01-23T00:00:00"
"756","3487","8","1","1986-01-23T00:00:00"
"756","3488","8","1","1986-01-23T00:00:00"
"756","3489","8","1","1986-01-23T00:00:00"
"2505","3490","8","1","1986-01-23T00:00:00"
"2853","1896","8","1","1986-01-23T00:00:00"
"2853","3491","8","1","1986-01-23T00:00:00"
"258","3492","8","1","1986-01-23T00:00:00"
"258","3493","8","1","1986-01-23T00:00:00"
"354","3494","8","1","1986-01-23T00:00:00"
"868","3495","8","1","1986-01-23T00:00:00"
"868","3496","8","1","1986-01-23T00:00:00"
"868","3497","8","1","1986-01-23T00:00:00"
"1","3498","8","1","1986-01-23T00:00:00"
"1231","3499","8","1","1986-01-23T00:00:00"
"1231","3500","8","1","1986-01-23T00:00:00"
"1231","3501","8","1","1986-01-23T00:00:00"
"3117","3502","8","1","1986-01-23T00:00:00"
"3117","3503","8","1","1986-01-23T00:00:00"
"3117","2421","8","1","1986-01-23T00:00:00"
"3117","3504","8","1","1986-01-23T00:00:00"
"438","3505","8","1","1986-01-23T00:00:00"
"2462","3506","8","1","1986-01-23T00:00:00"
"2038","2719","8","1","1986-01-23T00:00:00"
"616","3507","8","1","1986-01-23T00:00:00"
"616","3508","8","1","1986-01-23T00:00:00"
"616","3509","8","1","1986-01-23T00:00:00"
"3510","3511","8","1","1986-01-23T00:00:00"
"3510","3511","8","1","1986-01-23T00:00:00"
"2992","3512","8","2","1986-02-06T00:00:00"
"2992","3513","8","2","1986-02-06T00:00:00"
"2992","71","8","2","1986-02-06T00:00:00"
"1263","3514","8","2","1986-02-06T00:00:00"
"2647","3515","8","2","1986-02-06T00:00:00"
"2647","3516","8","2","1986-02-06T00:00:00"
"523","1106","8","2","1986-02-06T00:00:00"
"523","3517","8","2","1986-02-06T00:00:00"
"1495","1065","8","2","1986-02-06T00:00:00"
"1495","1065","8","2","1986-02-06T00:00:00"
"1495","696","8","2","1986-02-06T00:00:00"
"1495","3518","8","2","1986-02-06T00:00:00"
"696","3519","8","2","1986-02-06T00:00:00"
"156","3520","8","2","1986-02-06T00:00:00"
"156","3521","8","2","1986-02-06T00:00:00"
"156","3522","8","2","1986-02-06T00:00:00"
"156","3523","8","2","1986-02-06T00:00:00"
"156","3524","8","2","1986-02-06T00:00:00"
"156","3525","8","2","1986-02-06T00:00:00"
"156","3526","8","2","1986-02-06T00:00:00"
"156","3527","8","2","1986-02-06T00:00:00"
"2964","3261","8","2","1986-02-06T00:00:00"
"2964","3528","8","2","1986-02-06T00:00:00"
"2964","3528","8","2","1986-02-06T00:00:00"
"2964","3529","8","2","1986-02-06T00:00:00"
"311","3530","8","2","1986-02-06T00:00:00"
"311","3531","8","2","1986-02-06T00:00:00"
"3532","7","8","2","1986-02-06T00:00:00"
"3532","3350","8","2","1986-02-06T00:00:00"
"3532","3533","8","2","1986-02-06T00:00:00"
"3532","3534","8","2","1986-02-06T00:00:00"
"3532","3535","8","2","1986-02-06T00:00:00"
"3532","3536","8","2","1986-02-06T00:00:00"
"544","1973","8","2","1986-02-06T00:00:00"
"616","2650","8","2","1986-02-06T00:00:00"
"3178","3537","8","3","1986-02-20T00:00:00"
"2979","194","8","3","1986-02-20T00:00:00"
"2979","1478","8","3","1986-02-20T00:00:00"
"2979","3538","8","3","1986-02-20T00:00:00"
"2979","3539","8","3","1986-02-20T00:00:00"
"2979","3540","8","3","1986-02-20T00:00:00"
"3191","3541","8","3","1986-02-20T00:00:00"
"3191","194","8","3","1986-02-20T00:00:00"
"3191","3542","8","3","1986-02-20T00:00:00"
"3191","3543","8","3","1986-02-20T00:00:00"
"1822","3544","8","3","1986-02-20T00:00:00"
"62","3545","8","3","1986-02-20T00:00:00"
"62","3546","8","3","1986-02-20T00:00:00"
"62","3547","8","3","1986-02-20T00:00:00"
"62","3548","8","3","1986-02-20T00:00:00"
"62","3549","8","3","1986-02-20T00:00:00"
"62","3550","8","3","1986-02-20T00:00:00"
"62","3551","8","3","1986-02-20T00:00:00"
"62","3552","8","3","1986-02-20T00:00:00"
"3","3553","8","3","1986-02-20T00:00:00"
"2112","3554","8","3","1986-02-20T00:00:00"
"38","3080","8","3","1986-02-20T00:00:00"
"38","49","8","3","1986-02-20T00:00:00"
"2715","508","8","3","1986-02-20T00:00:00"
"2715","3555","8","3","1986-02-20T00:00:00"
"2715","3556","8","3","1986-02-20T00:00:00"
"2715","3557","8","3","1986-02-20T00:00:00"
"2715","3558","8","3","1986-02-20T00:00:00"
"2715","3559","8","3","1986-02-20T00:00:00"
"3078","1105","8","3","1986-02-20T00:00:00"
"3078","3560","8","3","1986-02-20T00:00:00"
"3078","3561","8","3","1986-02-20T00:00:00"
"3078","1332","8","3","1986-02-20T00:00:00"
"3078","152","8","3","1986-02-20T00:00:00"
"3078","100","8","3","1986-02-20T00:00:00"
"3562","3563","8","3","1986-02-20T00:00:00"
"3562","3564","8","3","1986-02-20T00:00:00"
"3562","3565","8","3","1986-02-20T00:00:00"
"3566","3567","8","3","1986-02-20T00:00:00"
"658","3568","8","4","1986-03-06T00:00:00"
"658","3569","8","4","1986-03-06T00:00:00"
"658","3570","8","4","1986-03-06T00:00:00"
"658","3571","8","4","1986-03-06T00:00:00"
"513","3390","8","4","1986-03-06T00:00:00"
"1231","3572","8","4","1986-03-06T00:00:00"
"3573","547","8","4","1986-03-06T00:00:00"
"311","3574","8","4","1986-03-06T00:00:00"
"311","3575","8","4","1986-03-06T00:00:00"
"311","3576","8","4","1986-03-06T00:00:00"
"311","3577","8","4","1986-03-06T00:00:00"
"311","3578","8","4","1986-03-06T00:00:00"
"3169","3579","8","4","1986-03-06T00:00:00"
"1932","1426","8","4","1986-03-06T00:00:00"
"616","3580","8","4","1986-03-06T00:00:00"
"616","3580","8","4","1986-03-06T00:00:00"
"616","3580","8","4","1986-03-06T00:00:00"
"2580","3581","8","4","1986-03-06T00:00:00"
"2580","3582","8","4","1986-03-06T00:00:00"
"1232","3583","8","4","1986-03-06T00:00:00"
"1335","1401","8","4","1986-03-06T00:00:00"
"1438","3584","8","5","1986-03-20T00:00:00"
"111","3585","8","5","1986-03-20T00:00:00"
"3586","3587","8","5","1986-03-20T00:00:00"
"3586","41","8","5","1986-03-20T00:00:00"
"3586","3588","8","5","1986-03-20T00:00:00"
"1","78","8","5","1986-03-20T00:00:00"
"1","3589","8","5","1986-03-20T00:00:00"
"282","3590","8","5","1986-03-20T00:00:00"
"311","3591","8","5","1986-03-20T00:00:00"
"311","3592","8","5","1986-03-20T00:00:00"
"1026","3593","8","5","1986-03-20T00:00:00"
"1026","1112","8","5","1986-03-20T00:00:00"
"1026","3594","8","5","1986-03-20T00:00:00"
"243","3595","8","5","1986-03-20T00:00:00"
"243","3596","8","5","1986-03-20T00:00:00"
"243","2013","8","5","1986-03-20T00:00:00"
"243","3597","8","5","1986-03-20T00:00:00"
"243","3598","8","5","1986-03-20T00:00:00"
"3599","3600","8","5","1986-03-20T00:00:00"
"3599","3601","8","5","1986-03-20T00:00:00"
"576","3602","8","5","1986-03-20T00:00:00"
"2964","435","8","5","1986-03-20T00:00:00"
"3355","345","8","6","1986-04-03T00:00:00"
"38","304","8","6","1986-04-03T00:00:00"
"38","3603","8","6","1986-04-03T00:00:00"
"38","3604","8","6","1986-04-03T00:00:00"
"38","3605","8","6","1986-04-03T00:00:00"
"38","3606","8","6","1986-04-03T00:00:00"
"38","3034","8","6","1986-04-03T00:00:00"
"944","3607","8","6","1986-04-03T00:00:00"
"3117","2816","8","6","1986-04-03T00:00:00"
"467","3608","8","6","1986-04-03T00:00:00"
"1","1360","8","6","1986-04-03T00:00:00"
"756","3609","8","6","1986-04-03T00:00:00"
"756","3610","8","6","1986-04-03T00:00:00"
"756","3611","8","6","1986-04-03T00:00:00"
"756","3612","8","6","1986-04-03T00:00:00"
"3613","3614","8","6","1986-04-03T00:00:00"
"3615","3616","8","6","1986-04-03T00:00:00"
"3617","3618","8","6","1986-04-03T00:00:00"
"3617","3619","8","6","1986-04-03T00:00:00"
"58","475","8","7","1986-04-17T00:00:00"
"133","3620","8","7","1986-04-17T00:00:00"
"3621","3622","8","7","1986-04-17T00:00:00"
"3621","3623","8","7","1986-04-17T00:00:00"
"85","3624","8","7","1986-04-17T00:00:00"
"85","3039","8","7","1986-04-17T00:00:00"
"85","826","8","7","1986-04-17T00:00:00"
"2503","130","8","7","1986-04-17T00:00:00"
"2503","3625","8","7","1986-04-17T00:00:00"
"243","3626","8","7","1986-04-17T00:00:00"
"243","3627","8","7","1986-04-17T00:00:00"
"2027","3628","8","7","1986-04-17T00:00:00"
"2027","3629","8","7","1986-04-17T00:00:00"
"7","3630","8","7","1986-04-17T00:00:00"
"7","3631","8","7","1986-04-17T00:00:00"
"7","1018","8","7","1986-04-17T00:00:00"
"1","356","8","7","1986-04-17T00:00:00"
"3247","2139","8","7","1986-04-17T00:00:00"
"3247","3632","8","7","1986-04-17T00:00:00"
"3247","351","8","7","1986-04-17T00:00:00"
"2964","3633","8","7","1986-04-17T00:00:00"
"2964","314","8","7","1986-04-17T00:00:00"
"2964","3634","8","7","1986-04-17T00:00:00"
"2964","3635","8","7","1986-04-17T00:00:00"
"3169","3636","8","7","1986-04-17T00:00:00"
"99","2806","8","7","1986-04-17T00:00:00"
"99","528","8","7","1986-04-17T00:00:00"
"99","2838","8","7","1986-04-17T00:00:00"
"99","1536","8","7","1986-04-17T00:00:00"
"99","1536","8","7","1986-04-17T00:00:00"
"99","3637","8","7","1986-04-17T00:00:00"
"99","3637","8","7","1986-04-17T00:00:00"
"99","3638","8","7","1986-04-17T00:00:00"
"3639","3640","8","7","1986-04-17T00:00:00"
"3641","3205","8","8","1986-05-08T00:00:00"
"178","3642","8","8","1986-05-08T00:00:00"
"178","3643","8","8","1986-05-08T00:00:00"
"1601","3644","8","8","1986-05-08T00:00:00"
"1601","2175","8","8","1986-05-08T00:00:00"
"1601","3645","8","8","1986-05-08T00:00:00"
"1","3646","8","8","1986-05-08T00:00:00"
"2034","1272","8","8","1986-05-08T00:00:00"
"2034","3647","8","8","1986-05-08T00:00:00"
"2034","3648","8","8","1986-05-08T00:00:00"
"3639","3649","8","8","1986-05-08T00:00:00"
"3650","2746","8","8","1986-05-08T00:00:00"
"3650","3651","8","8","1986-05-08T00:00:00"
"3650","665","8","8","1986-05-08T00:00:00"
"616","3652","8","8","1986-05-08T00:00:00"
"616","3653","8","8","1986-05-08T00:00:00"
"616","3654","8","8","1986-05-08T00:00:00"
"616","1413","8","8","1986-05-08T00:00:00"
"616","3621","8","8","1986-05-08T00:00:00"
"616","636","8","8","1986-05-08T00:00:00"
"1139","3655","8","8","1986-05-08T00:00:00"
"7","377","8","9","1986-05-22T00:00:00"
"7","964","8","9","1986-05-22T00:00:00"
"7","1090","8","9","1986-05-22T00:00:00"
"548","3656","8","9","1986-05-22T00:00:00"
"548","3657","8","9","1986-05-22T00:00:00"
"548","3658","8","9","1986-05-22T00:00:00"
"767","3659","8","9","1986-05-22T00:00:00"
"13","1063","8","9","1986-05-22T00:00:00"
"13","3660","8","9","1986-05-22T00:00:00"
"13","3042","8","9","1986-05-22T00:00:00"
"350","3661","8","9","1986-05-22T00:00:00"
"3662","3663","8","9","1986-05-22T00:00:00"
"3662","3664","8","9","1986-05-22T00:00:00"
"3662","716","8","9","1986-05-22T00:00:00"
"3662","3665","8","9","1986-05-22T00:00:00"
"3662","3665","8","9","1986-05-22T00:00:00"
"3662","3666","8","9","1986-05-22T00:00:00"
"2480","3667","8","9","1986-05-22T00:00:00"
"2480","3668","8","9","1986-05-22T00:00:00"
"2480","3669","8","9","1986-05-22T00:00:00"
"3330","1822","8","9","1986-05-22T00:00:00"
"3330","3670","8","9","1986-05-22T00:00:00"
"3330","3671","8","9","1986-05-22T00:00:00"
"770","3672","8","9","1986-05-22T00:00:00"
"770","3673","8","9","1986-05-22T00:00:00"
"770","3674","8","9","1986-05-22T00:00:00"
"770","3675","8","9","1986-05-22T00:00:00"
"770","3676","8","9","1986-05-22T00:00:00"
"3176","3677","8","9","1986-05-22T00:00:00"
"95","3678","8","9","1986-05-22T00:00:00"
"95","132","8","9","1986-05-22T00:00:00"
"95","3679","8","9","1986-05-22T00:00:00"
"2580","3680","8","9","1986-05-22T00:00:00"
"2580","2261","8","9","1986-05-22T00:00:00"
"2580","3681","8","9","1986-05-22T00:00:00"
"3510","1037","8","9","1986-05-22T00:00:00"
"1044","3682","8","10","1986-06-05T00:00:00"
"1044","3683","8","10","1986-06-05T00:00:00"
"1044","3684","8","10","1986-06-05T00:00:00"
"3025","467","8","10","1986-06-05T00:00:00"
"616","3685","8","10","1986-06-05T00:00:00"
"616","3686","8","10","1986-06-05T00:00:00"
"7","3687","8","10","1986-06-05T00:00:00"
"7","3687","8","10","1986-06-05T00:00:00"
"1335","3688","8","10","1986-06-05T00:00:00"
"1495","3689","8","10","1986-06-05T00:00:00"
"2096","3690","8","10","1986-06-05T00:00:00"
"2096","197","8","10","1986-06-05T00:00:00"
"684","2093","8","10","1986-06-05T00:00:00"
"3691","405","8","10","1986-06-05T00:00:00"
"1624","3334","8","10","1986-06-05T00:00:00"
"1624","3692","8","10","1986-06-05T00:00:00"
"3169","3693","8","10","1986-06-05T00:00:00"
"3169","2139","8","10","1986-06-05T00:00:00"
"3169","3694","8","10","1986-06-05T00:00:00"
"3169","2137","8","10","1986-06-05T00:00:00"
"3169","3695","8","10","1986-06-05T00:00:00"
"3169","3696","8","10","1986-06-05T00:00:00"
"3169","1731","8","10","1986-06-05T00:00:00"
"3697","1591","8","10","1986-06-05T00:00:00"
"3697","3698","8","10","1986-06-05T00:00:00"
"3697","3699","8","10","1986-06-05T00:00:00"
"2992","3700","8","10","1986-06-05T00:00:00"
"2992","3700","8","10","1986-06-05T00:00:00"
"2992","3701","8","10","1986-06-05T00:00:00"
"3463","3702","8","10","1986-06-05T00:00:00"
"3463","3702","8","10","1986-06-05T00:00:00"
"2511","865","8","11","1986-06-19T00:00:00"
"3703","3704","8","11","1986-06-19T00:00:00"
"568","3705","8","11","1986-06-19T00:00:00"
"1770","3706","8","11","1986-06-19T00:00:00"
"1770","3707","8","11","1986-06-19T00:00:00"
"1770","3708","8","11","1986-06-19T00:00:00"
"3620","3709","8","11","1986-06-19T00:00:00"
"3620","3710","8","11","1986-06-19T00:00:00"
"3620","3711","8","11","1986-06-19T00:00:00"
"1290","3712","8","11","1986-06-19T00:00:00"
"1290","296","8","11","1986-06-19T00:00:00"
"83","3713","8","11","1986-06-19T00:00:00"
"2870","1632","8","11","1986-06-19T00:00:00"
"9","1463","8","11","1986-06-19T00:00:00"
"1","1986","8","11","1986-06-19T00:00:00"
"1232","3714","8","11","1986-06-19T00:00:00"
"2362","3715","8","11","1986-06-19T00:00:00"
"2362","3716","8","11","1986-06-19T00:00:00"
"2362","3717","8","11","1986-06-19T00:00:00"
"2362","3718","8","11","1986-06-19T00:00:00"
"38","3719","8","11","1986-06-19T00:00:00"
"38","3720","8","11","1986-06-19T00:00:00"
"38","3721","8","11","1986-06-19T00:00:00"
"38","3722","8","11","1986-06-19T00:00:00"
"3723","3724","8","11","1986-06-19T00:00:00"
"3723","2617","8","11","1986-06-19T00:00:00"
"3723","3725","8","11","1986-06-19T00:00:00"
"1044","3726","8","12","1986-07-03T00:00:00"
"1044","3727","8","12","1986-07-03T00:00:00"
"1044","3728","8","12","1986-07-03T00:00:00"
"1044","3729","8","12","1986-07-03T00:00:00"
"1366","3730","8","12","1986-07-03T00:00:00"
"616","3731","8","12","1986-07-03T00:00:00"
"616","3731","8","12","1986-07-03T00:00:00"
"616","3732","8","12","1986-07-03T00:00:00"
"2169","3733","8","12","1986-07-03T00:00:00"
"944","3734","8","12","1986-07-03T00:00:00"
"944","3734","8","12","1986-07-03T00:00:00"
"2147","549","8","12","1986-07-03T00:00:00"
"2147","3735","8","12","1986-07-03T00:00:00"
"156","3736","8","12","1986-07-03T00:00:00"
"156","1390","8","12","1986-07-03T00:00:00"
"258","3737","8","12","1986-07-03T00:00:00"
"178","3738","8","12","1986-07-03T00:00:00"
"178","3739","8","12","1986-07-03T00:00:00"
"178","3740","8","12","1986-07-03T00:00:00"
"178","3741","8","12","1986-07-03T00:00:00"
"178","119","8","12","1986-07-03T00:00:00"
"178","3742","8","12","1986-07-03T00:00:00"
"1268","1044","8","13","1986-07-24T00:00:00"
"7","170","8","13","1986-07-24T00:00:00"
"85","3743","8","13","1986-07-24T00:00:00"
"85","2891","8","13","1986-07-24T00:00:00"
"2315","1889","8","13","1986-07-24T00:00:00"
"2315","3744","8","13","1986-07-24T00:00:00"
"1063","3745","8","13","1986-07-24T00:00:00"
"3746","3568","8","13","1986-07-24T00:00:00"
"3746","3568","8","13","1986-07-24T00:00:00"
"1","2472","8","13","1986-07-24T00:00:00"
"2964","1115","8","13","1986-07-24T00:00:00"
"2964","3747","8","13","1986-07-24T00:00:00"
"2964","3747","8","13","1986-07-24T00:00:00"
"2964","1830","8","13","1986-07-24T00:00:00"
"2964","3748","8","13","1986-07-24T00:00:00"
"3169","793","8","13","1986-07-24T00:00:00"
"3169","792","8","13","1986-07-24T00:00:00"
"3169","3749","8","13","1986-07-24T00:00:00"
"3254","2542","8","13","1986-07-24T00:00:00"
"3254","3750","8","13","1986-07-24T00:00:00"
"3254","3751","8","13","1986-07-24T00:00:00"
"2505","3752","8","13","1986-07-24T00:00:00"
"3753","2112","8","13","1986-07-24T00:00:00"
"3753","2112","8","13","1986-07-24T00:00:00"
"243","3753","8","13","1986-07-24T00:00:00"
"243","444","8","13","1986-07-24T00:00:00"
"243","3754","8","13","1986-07-24T00:00:00"
"3192","1754","8","13","1986-07-24T00:00:00"
"3755","3756","8","14","1986-08-07T00:00:00"
"3755","3757","8","14","1986-08-07T00:00:00"
"3755","3758","8","14","1986-08-07T00:00:00"
"58","1664","8","14","1986-08-07T00:00:00"
"62","3759","8","14","1986-08-07T00:00:00"
"62","3760","8","14","1986-08-07T00:00:00"
"2964","3761","8","14","1986-08-07T00:00:00"
"2964","3762","8","14","1986-08-07T00:00:00"
"2964","3763","8","14","1986-08-07T00:00:00"
"2964","3764","8","14","1986-08-07T00:00:00"
"2964","3765","8","14","1986-08-07T00:00:00"
"3766","3767","8","14","1986-08-07T00:00:00"
"1065","3768","8","14","1986-08-07T00:00:00"
"1065","3769","8","14","1986-08-07T00:00:00"
"1065","3770","8","14","1986-08-07T00:00:00"
"1065","2344","8","14","1986-08-07T00:00:00"
"1065","3771","8","14","1986-08-07T00:00:00"
"1065","3772","8","14","1986-08-07T00:00:00"
"1065","3773","8","14","1986-08-07T00:00:00"
"1065","3774","8","14","1986-08-07T00:00:00"
"1065","3775","8","14","1986-08-07T00:00:00"
"729","2504","8","14","1986-08-07T00:00:00"
"729","3776","8","14","1986-08-07T00:00:00"
"729","3777","8","14","1986-08-07T00:00:00"
"729","3778","8","14","1986-08-07T00:00:00"
"729","3779","8","14","1986-08-07T00:00:00"
"729","3780","8","14","1986-08-07T00:00:00"
"1","3781","8","14","1986-08-07T00:00:00"
"1","1578","8","14","1986-08-07T00:00:00"
"1","3782","8","14","1986-08-07T00:00:00"
"3117","3783","8","14","1986-08-07T00:00:00"
"3117","3784","8","14","1986-08-07T00:00:00"
"3117","3785","8","14","1986-08-07T00:00:00"
"3117","3786","8","14","1986-08-07T00:00:00"
"3530","3787","8","14","1986-08-07T00:00:00"
"2739","3788","8","14","1986-08-07T00:00:00"
"2739","2465","8","14","1986-08-07T00:00:00"
"21","582","8","14","1986-08-07T00:00:00"
"21","47","8","14","1986-08-07T00:00:00"
"3169","408","8","14","1986-08-07T00:00:00"
"3169","3789","8","14","1986-08-07T00:00:00"
"3169","3790","8","14","1986-08-07T00:00:00"
"3169","3790","8","14","1986-08-07T00:00:00"
"3169","3791","8","14","1986-08-07T00:00:00"
"375","1590","8","14","1986-08-07T00:00:00"
"2992","3792","8","14","1986-08-07T00:00:00"
"2992","3793","8","14","1986-08-07T00:00:00"
"2992","3794","8","14","1986-08-07T00:00:00"
"2992","3795","8","14","1986-08-07T00:00:00"
"2992","3796","8","14","1986-08-07T00:00:00"
"2992","2138","8","14","1986-08-07T00:00:00"
"1110","3797","8","14","1986-08-07T00:00:00"
"1110","3798","8","14","1986-08-07T00:00:00"
"52","3799","8","14","1986-08-07T00:00:00"
"156","1142","8","15","1986-09-04T00:00:00"
"3191","729","8","15","1986-09-04T00:00:00"
"827","3800","8","15","1986-09-04T00:00:00"
"288","3801","8","15","1986-09-04T00:00:00"
"265","3802","8","15","1986-09-04T00:00:00"
"377","3803","8","15","1986-09-04T00:00:00"
"377","42","8","15","1986-09-04T00:00:00"
"1026","2350","8","15","1986-09-04T00:00:00"
"1026","3804","8","15","1986-09-04T00:00:00"
"1822","3805","8","15","1986-09-04T00:00:00"
"3178","2654","8","15","1986-09-04T00:00:00"
"442","481","8","15","1986-09-04T00:00:00"
"442","1374","8","15","1986-09-04T00:00:00"
"442","1152","8","15","1986-09-04T00:00:00"
"442","3806","8","15","1986-09-04T00:00:00"
"442","3807","8","15","1986-09-04T00:00:00"
"3808","3809","8","15","1986-09-04T00:00:00"
"1","810","8","15","1986-09-04T00:00:00"
"1","1182","8","15","1986-09-04T00:00:00"
"2580","3810","8","15","1986-09-04T00:00:00"
"2580","3811","8","15","1986-09-04T00:00:00"
"2580","3812","8","15","1986-09-04T00:00:00"
"1268","1784","8","16","1986-09-18T00:00:00"
"1664","475","8","16","1986-09-18T00:00:00"
